word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
413,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",lengguwaheng iba sa ginamit na,sa,FIL,,TRUE,,,,
414,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",iba sa ginamit na medium,ginamit,FIL,,TRUE,,,,
415,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",sa ginamit na medium of,na,FIL,,TRUE,,,,
416,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",ginamit na medium of instruction,medium,ENG,,TRUE,,,,
417,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",na medium of instruction sa,of,ENG,,TRUE,,,,
418,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",medium of instruction sa mismong,instruction,ENG,,TRUE,,,,
419,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",of instruction sa mismong assessment,sa,FIL,,TRUE,,,,
420,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",instruction sa mismong assessment .,mismong,FIL,,TRUE,,,,
421,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",sa mismong assessment .,assessment,ENG,,TRUE,,,,
422,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",mismong assessment .,.,SYM,,TRUE,,,,
423,25,Natanggal na sama ng loob ko ng dahil sa basketball,Natanggal na sama,Natanggal,FIL,,TRUE,,,,
424,25,Natanggal na sama ng loob ko ng dahil sa basketball,Natanggal na sama ng,na,FIL,,TRUE,,,,
425,25,Natanggal na sama ng loob ko ng dahil sa basketball,Natanggal na sama ng loob,sama,FIL,,TRUE,,,,
426,25,Natanggal na sama ng loob ko ng dahil sa basketball,na sama ng loob ko,ng,FIL,,TRUE,,,,
427,25,Natanggal na sama ng loob ko ng dahil sa basketball,sama ng loob ko ng,loob,FIL,,TRUE,,,,
428,25,Natanggal na sama ng loob ko ng dahil sa basketball,ng loob ko ng dahil,ko,FIL,,TRUE,,,,
429,25,Natanggal na sama ng loob ko ng dahil sa basketball,loob ko ng dahil sa,ng,FIL,,TRUE,,,,
430,25,Natanggal na sama ng loob ko ng dahil sa basketball,ko ng dahil sa basketball,dahil,FIL,,TRUE,,,,
431,25,Natanggal na sama ng loob ko ng dahil sa basketball,ng dahil sa basketball,sa,FIL,,TRUE,,,,
432,25,Natanggal na sama ng loob ko ng dahil sa basketball,dahil sa basketball,basketball,ENG,,TRUE,,,,
433,26,mukhang sa literature pa ako babagsak ah,mukhang sa literature,mukhang,FIL,,TRUE,,,,
434,26,mukhang sa literature pa ako babagsak ah,mukhang sa literature pa,sa,FIL,,TRUE,,,,
435,26,mukhang sa literature pa ako babagsak ah,mukhang sa literature pa ako,literature,ENG,,TRUE,,,,
436,26,mukhang sa literature pa ako babagsak ah,sa literature pa ako babagsak,pa,FIL,,TRUE,,,,
437,26,mukhang sa literature pa ako babagsak ah,literature pa ako babagsak ah,ako,FIL,,TRUE,,,,
438,26,mukhang sa literature pa ako babagsak ah,pa ako babagsak ah,babagsak,FIL,,TRUE,,,,
439,26,mukhang sa literature pa ako babagsak ah,ako babagsak ah,ah,UNK,EXPR,TRUE,,,,
440,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,Malakas ang kanyang,Malakas,FIL,,TRUE,,,,
441,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,Malakas ang kanyang ugnay,ang,FIL,,TRUE,,,,
442,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,Malakas ang kanyang ugnay sa,kanyang,FIL,,TRUE,,,,
443,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,ang kanyang ugnay sa mga,ugnay,FIL,,TRUE,,,,
444,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,kanyang ugnay sa mga sambayanang,sa,FIL,,TRUE,,,,
445,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,ugnay sa mga sambayanang Pilipino,mga,FIL,,TRUE,,,,
446,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,sa mga sambayanang Pilipino at,sambayanang,FIL,,TRUE,,,,
447,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,mga sambayanang Pilipino at mga,Pilipino,FIL,,TRUE,,,,
448,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,sambayanang Pilipino at mga kababayang,at,FIL,,TRUE,,,,
449,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,Pilipino at mga kababayang naninirahan,mga,FIL,,TRUE,,,,
450,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,at mga kababayang naninirahan sa,kababayang,FIL,,TRUE,,,,
451,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,mga kababayang naninirahan sa ibang,naninirahan,FIL,,TRUE,,,,
452,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,kababayang naninirahan sa ibang bansa,sa,FIL,,TRUE,,,,
453,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,naninirahan sa ibang bansa .,ibang,FIL,,TRUE,,,,
454,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,sa ibang bansa .,bansa,FIL,,TRUE,,,,
455,27,Malakas ang kanyang ugnay sa mga sambayanang Pilipino at mga kababayang naninirahan sa ibang bansa .,ibang bansa .,.,SYM,,TRUE,,,,
456,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,Umay ang galing,Umay,FIL,,TRUE,,,,
457,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,Umay ang galing ni,ang,FIL,,TRUE,,,,
458,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,Umay ang galing ni hesa,galing,FIL,,TRUE,,,,
459,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,ang galing ni hesa bakit,ni,FIL,,TRUE,,,,
460,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,galing ni hesa bakit sa,hesa,UNK,NE,TRUE,,,,
461,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,ni hesa bakit sa classic,bakit,FIL,,TRUE,,,,
462,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,hesa bakit sa classic lods,sa,FIL,,TRUE,,,,
463,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,bakit sa classic lods Natalu,classic,ENG,,TRUE,,,,
464,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,sa classic lods Natalu ako,lods,FIL,,TRUE,,,,
465,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,classic lods Natalu ako ni,Natalu,FIL,,FALSE,UNK,,,"""Natalu"" is more of a mispell rather than a slang"
466,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,lods Natalu ako ni hesa,ako,FIL,,TRUE,,,,
467,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,Natalu ako ni hesa sa,ni,FIL,,TRUE,,,,
468,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,ako ni hesa sa classic,hesa,UNK,NE,TRUE,,,,
469,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,ni hesa sa classic .,sa,FIL,,TRUE,,,,
470,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,hesa sa classic .,classic,ENG,,TRUE,,,,
471,28,Umay ang galing ni hesa bakit sa classic lods Natalu ako ni hesa sa classic .,sa classic .,.,SYM,,TRUE,,,,
472,31,"lakas magbigay ng ano , di naman pala totoo",lakas magbigay ng,lakas,FIL,,TRUE,,,,
473,31,"lakas magbigay ng ano , di naman pala totoo",lakas magbigay ng ano,magbigay,FIL,,TRUE,,,,
474,31,"lakas magbigay ng ano , di naman pala totoo","lakas magbigay ng ano ,",ng,FIL,,TRUE,,,,
475,31,"lakas magbigay ng ano , di naman pala totoo","magbigay ng ano , di",ano,FIL,,TRUE,,,,
476,31,"lakas magbigay ng ano , di naman pala totoo","ng ano , di naman",",",SYM,,TRUE,,,,
477,31,"lakas magbigay ng ano , di naman pala totoo","ano , di naman pala",di,FIL,,TRUE,,,,
478,31,"lakas magbigay ng ano , di naman pala totoo",", di naman pala totoo",naman,FIL,,TRUE,,,,
479,31,"lakas magbigay ng ano , di naman pala totoo",di naman pala totoo,pala,FIL,,TRUE,,,,
480,31,"lakas magbigay ng ano , di naman pala totoo",naman pala totoo,totoo,FIL,,TRUE,,,,
481,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,Kapagod na mag,Kapagod,FIL,,TRUE,,,,
482,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,Kapagod na mag pawis,na,FIL,,TRUE,,,,
483,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,Kapagod na mag pawis At,mag,FIL,,TRUE,,,,
484,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,na mag pawis At May,pawis,FIL,,TRUE,,,,
485,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,mag pawis At May mask,At,FIL,,TRUE,,,,
486,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,pawis At May mask pa,May,FIL,,TRUE,,,,
487,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,At May mask pa Kaya,mask,ENG,,TRUE,,,,
488,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,May mask pa Kaya ang,pa,FIL,,TRUE,,,,
489,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,mask pa Kaya ang saya,Kaya,FIL,,TRUE,,,,
490,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,pa Kaya ang saya ko,ang,FIL,,TRUE,,,,
491,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,Kaya ang saya ko na,saya,FIL,,TRUE,,,,
492,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,ang saya ko na malamig,ko,FIL,,TRUE,,,,
493,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,saya ko na malamig na,na,FIL,,TRUE,,,,
494,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,ko na malamig na .,malamig,FIL,,TRUE,,,,
495,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,na malamig na .,na,FIL,,TRUE,,,,
496,33,Kapagod na mag pawis At May mask pa Kaya ang saya ko na malamig na .,malamig na .,.,SYM,,TRUE,,,,
497,34,na magtala ng pinakamataas na arawang pagtala ng mga kaso .,na magtala ng,na,FIL,,TRUE,,,,
498,34,na magtala ng pinakamataas na arawang pagtala ng mga kaso .,na magtala ng pinakamataas,magtala,FIL,,TRUE,,,,
499,34,na magtala ng pinakamataas na arawang pagtala ng mga kaso .,na magtala ng pinakamataas na,ng,FIL,,TRUE,,,,
500,34,na magtala ng pinakamataas na arawang pagtala ng mga kaso .,magtala ng pinakamataas na arawang,pinakamataas,FIL,,TRUE,,,,
501,34,na magtala ng pinakamataas na arawang pagtala ng mga kaso .,ng pinakamataas na arawang pagtala,na,FIL,,TRUE,,,,
502,34,na magtala ng pinakamataas na arawang pagtala ng mga kaso .,pinakamataas na arawang pagtala ng,arawang,FIL,,TRUE,,,,
503,34,na magtala ng pinakamataas na arawang pagtala ng mga kaso .,na arawang pagtala ng mga,pagtala,FIL,,TRUE,,,,
504,34,na magtala ng pinakamataas na arawang pagtala ng mga kaso .,arawang pagtala ng mga kaso,ng,FIL,,TRUE,,,,
505,34,na magtala ng pinakamataas na arawang pagtala ng mga kaso .,pagtala ng mga kaso .,mga,FIL,,TRUE,,,,
506,34,na magtala ng pinakamataas na arawang pagtala ng mga kaso .,ng mga kaso .,kaso,FIL,,TRUE,,,,
507,34,na magtala ng pinakamataas na arawang pagtala ng mga kaso .,mga kaso .,.,SYM,,TRUE,,,,
508,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",Kung totoong may,Kung,FIL,,TRUE,,,,
509,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",Kung totoong may ibang,totoong,FIL,,TRUE,,,,
510,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",Kung totoong may ibang tao,may,FIL,,TRUE,,,,
511,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",totoong may ibang tao na,ibang,FIL,,TRUE,,,,
512,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",may ibang tao na nagkanulo,tao,FIL,,TRUE,,,,
513,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",ibang tao na nagkanulo sa,na,FIL,,TRUE,,,,
514,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",tao na nagkanulo sa Diyos,nagkanulo,FIL,,TRUE,,,,
515,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .","na nagkanulo sa Diyos ,",sa,FIL,,TRUE,,,,
516,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .","nagkanulo sa Diyos , tiyak",Diyos,FIL,NE,TRUE,,,,
517,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .","sa Diyos , tiyak na",",",SYM,,TRUE,,,,
518,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .","Diyos , tiyak na lubhang",tiyak,FIL,,TRUE,,,,
519,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",", tiyak na lubhang nasasaktan",na,FIL,,TRUE,,,,
520,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",tiyak na lubhang nasasaktan at,lubhang,FIL,,TRUE,,,,
521,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",na lubhang nasasaktan at nagdadalamhati,nasasaktan,FIL,,TRUE,,,,
522,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",lubhang nasasaktan at nagdadalamhati ngayon,at,FIL,,TRUE,,,,
523,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",nasasaktan at nagdadalamhati ngayon ang,nagdadalamhati,FIL,,TRUE,,,,
524,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",at nagdadalamhati ngayon ang Diyos,ngayon,FIL,,TRUE,,,,
525,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .","nagdadalamhati ngayon ang Diyos ,",ang,FIL,,TRUE,,,,
526,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .","ngayon ang Diyos , at",Diyos,FIL,NE,TRUE,,,,
527,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .","ang Diyos , at dapat",",",SYM,,TRUE,,,,
528,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .","Diyos , at dapat kong",at,FIL,,TRUE,,,,
529,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",", at dapat kong subukan",dapat,FIL,,TRUE,,,,
530,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",at dapat kong subukan ngayong,kong,FIL,,TRUE,,,,
531,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",dapat kong subukan ngayong aliwin,subukan,FIL,,TRUE,,,,
532,35,"Kung totoong may ibang tao na nagkanulo sa Diyos , tiyak na lubhang nasasaktan at nagdadalamhati ngayon ang Diyos , at dapat kong subukan ngayong aliwin ang puso ng Diyos sa pamamagitan ng aking sariling katapatan .",kong subukan ngayong aliwin ang,ngayong,FIL,,TRUE,,,,
